DateTime ,Fan Voltage ,SFR1 ,PMr1 ,SFR2 ,PMr2
2018/07/26 14:03:30 , 3.25 , 4.072395324707031 , 3.4069082736968994 , 4.389074325561523 , 1.5899722576141357 ,
2018/07/26 14:03:31 , 3.5 , 4.083706378936768 , 4.509610652923584 , 4.3711771965026855 , 2.408839464187622 ,
2018/07/26 14:03:32 , 3.5 , 4.034396648406982 , 1.3377407789230347 , 4.2727274894714355 , 1.1403837203979492 ,
2018/07/26 14:03:33 , 3.5 , 4.006750583648682 , 2.8353025913238525 , 4.2931647300720215 , 1.3654687404632568 ,
2018/07/26 14:03:35 , 3.5 , 4.02410364151001 , 11.514805793762207 , 4.222253322601318 , 1.9719088077545166 ,
2018/07/26 14:03:36 , 3.5 , 4.041039943695068 , 0.9420291781425476 , 4.205413341522217 , 7.058329105377197 ,
2018/07/26 14:03:37 , 3.5 , 4.054875373840332 , 0.9991129040718079 , 4.24038553237915 , 1.2365211248397827 ,
2018/07/26 14:03:39 , 3.5 , 4.042090892791748 , 1.4427061080932617 , 4.228298664093018 , 1.975836157798767 ,
2018/07/26 14:03:40 , 3.5 , 4.008399486541748 , 7.953899383544922 , 4.271401405334473 , 1.8011174201965332 ,
2018/07/26 14:03:41 , 3.5 , 3.996215343475342 , 4.5604329109191895 , 4.305794715881348 , 2.84859037399292 ,
2018/07/26 14:03:49 , 3.5 , 4.016788959503174 , 2.1465089321136475 , 4.318343639373779 , 2.348886728286743 ,
2018/07/26 14:03:50 , 3.75 , 4.092804431915283 , 3.2618861198425293 , 4.32759952545166 , 3.3666439056396484 ,
2018/07/26 14:03:51 , 3.75 , 4.024367809295654 , 5.574123859405518 , 4.3771891593933105 , 1.6802901029586792 ,
2018/07/26 14:03:52 , 3.75 , 4.0160136222839355 , 2.482292652130127 , 4.391896724700928 , 1.133839726448059 ,
2018/07/26 14:03:54 , 3.75 , 3.9898006916046143 , 5.569543361663818 , 4.385815620422363 , 1.5272009372711182 ,
2018/07/26 14:03:55 , 3.75 , 4.01606559753418 , 1.2282847166061401 , 4.351523399353027 , 3.8868420124053955 ,
2018/07/26 14:03:56 , 3.75 , 3.977254629135132 , 4.311162948608398 , 4.388457298278809 , 0.7909396886825562 ,
2018/07/26 14:03:58 , 3.75 , 3.9342904090881348 , 2.9208452701568604 , 4.439688205718994 , 2.4310224056243896 ,
2018/07/26 14:03:59 , 3.75 , 3.963613986968994 , 4.619307041168213 , 4.467628002166748 , 7.396481037139893 ,
2018/07/26 14:04:00 , 3.75 , 3.9694340229034424 , 5.556041717529297 , 4.450875759124756 , 1.4222149848937988 ,
2018/07/26 14:04:08 , 3.75 , 3.9658124446868896 , 2.8931221961975098 , 4.3543267250061035 , 2.5752921104431152 ,
2018/07/26 14:04:09 , 4.0 , 3.9423694610595703 , 4.0803961753845215 , 4.456759452819824 , 7.466182708740234 ,
2018/07/26 14:04:10 , 4.0 , 3.920609474182129 , 5.200036525726318 , 4.444704532623291 , 1.189711093902588 ,
2018/07/26 14:04:12 , 4.0 , 3.9189822673797607 , 3.506459951400757 , 4.422276973724365 , 8.911388397216797 ,
2018/07/26 14:04:13 , 4.0 , 3.9316258430480957 , 1.3863441944122314 , 4.41686487197876 , 2.0140902996063232 ,
2018/07/26 14:04:14 , 4.0 , 3.9519240856170654 , 6.122856616973877 , 4.459305286407471 , 5.657655239105225 ,
2018/07/26 14:04:15 , 4.0 , 3.9466562271118164 , 1.5261744260787964 , 4.441392421722412 , 3.5343523025512695 ,
2018/07/26 14:04:17 , 4.0 , 3.91055965423584 , 1.0176615715026855 , 4.455725193023682 , 6.019466876983643 ,
2018/07/26 14:04:18 , 4.0 , 3.9355573654174805 , 2.727191209793091 , 4.367106914520264 , 2.169402837753296 ,
2018/07/26 14:04:19 , 4.0 , 3.9355573654174805 , 9.062851905822754 , 4.406007289886475 , 3.7207694053649902 ,
2018/07/26 14:04:27 , 4.0 , 3.932387113571167 , 2.826159715652466 , 4.38740348815918 , 2.865743398666382 ,
2018/07/26 14:04:28 , 4.25 , 3.9240121841430664 , 3.348418712615967 , 4.369847297668457 , 5.0161004066467285 ,
2018/07/26 14:04:29 , 4.25 , 3.9500818252563477 , 2.20005202293396 , 4.356790065765381 , 1.188238501548767 ,
2018/07/26 14:04:31 , 4.25 , 3.848904848098755 , 1.3716740608215332 , 4.356387615203857 , 1.718063235282898 ,
2018/07/26 14:04:32 , 4.25 , 3.871351718902588 , 6.063160419464111 , 4.336485385894775 , 1.9704171419143677 ,
2018/07/26 14:04:33 , 4.25 , 3.9045815467834473 , 1.5346260070800781 , 4.392000198364258 , 1.6608318090438843 ,
2018/07/26 14:04:34 , 4.25 , 3.9238271713256836 , 0.9248539805412292 , 4.369037628173828 , 0.7167422771453857 ,
2018/07/26 14:04:36 , 4.25 , 3.9401445388793945 , 2.940971851348877 , 4.360332489013672 , 0.6860218644142151 ,
2018/07/26 14:04:37 , 4.25 , 3.963637113571167 , 1.5361254215240479 , 4.372246742248535 , 1.341389536857605 ,
2018/07/26 14:04:38 , 4.25 , 3.946063756942749 , 10.073590278625488 , 4.370755672454834 , 1.5765278339385986 ,
2018/07/26 14:04:46 , 4.25 , 3.9413418769836426 , 3.8776743412017822 , 4.464367389678955 , 3.5566413402557373 ,
2018/07/26 14:04:47 , 4.5 , 3.9854979515075684 , 2.426356554031372 , 4.452459812164307 , 2.8958022594451904 ,
2018/07/26 14:04:48 , 4.5 , 3.994887351989746 , 7.6116533279418945 , 4.452459812164307 , 7.463717937469482 ,
2018/07/26 14:04:50 , 4.5 , 3.9884774684906006 , 10.146160125732422 , 4.462865829467773 , 1.179384708404541 ,
2018/07/26 14:04:51 , 4.5 , 3.9884774684906006 , 1.0551801919937134 , 4.395871639251709 , 6.886420726776123 ,
2018/07/26 14:04:52 , 4.5 , 4.001039505004883 , 4.259842395782471 , 4.361189842224121 , 4.382481098175049 ,
2018/07/26 14:04:53 , 4.5 , 3.9629900455474854 , 3.455423593521118 , 4.390653610229492 , 7.660624980926514 ,
2018/07/26 14:04:55 , 4.5 , 3.9414398670196533 , 2.8310351371765137 , 4.210036754608154 , 9.243897438049316 ,
2018/07/26 14:04:56 , 4.5 , 3.937148094177246 , 1.7786606550216675 , 4.16855001449585 , 1.3150951862335205 ,
2018/07/26 14:04:57 , 4.5 , 3.9716365337371826 , 2.687019109725952 , 4.182177543640137 , 6.719941139221191 ,
2018/07/26 14:05:05 , 4.5 , 3.9875519275665283 , 1.8273499011993408 , 4.233721733093262 , 2.8578929901123047 ,
2018/07/26 14:05:06 , 4.75 , 4.024116516113281 , 3.0651638507843018 , 4.2508463859558105 , 1.191009283065796 ,
2018/07/26 14:05:07 , 4.75 , 4.021926403045654 , 4.477077007293701 , 4.2724480628967285 , 7.150534629821777 ,
2018/07/26 14:05:09 , 4.75 , 4.029873847961426 , 2.9205546379089355 , 4.246707916259766 , 2.72312068939209 ,
2018/07/26 14:05:10 , 4.75 , 3.969395160675049 , 1.3301465511322021 , 4.250053882598877 , 3.467668056488037 ,
2018/07/26 14:05:11 , 4.75 , 4.0014472007751465 , 3.4496705532073975 , 4.2592058181762695 , 1.3053345680236816 ,
2018/07/26 14:05:12 , 4.75 , 3.9278178215026855 , 1.651694893836975 , 4.278063774108887 , 0.7822842597961426 ,
2018/07/26 14:05:14 , 4.75 , 3.92525315284729 , 17.384910583496094 , 4.246471405029297 , 1.889670968055725 ,
2018/07/26 14:05:15 , 4.75 , 3.910374402999878 , 1.9909498691558838 , 4.283095359802246 , 0.6776594519615173 ,
2018/07/26 14:05:16 , 4.75 , 3.9353814125061035 , 1.8197859525680542 , 4.292936325073242 , 6.040182113647461 ,
2018/07/26 14:05:24 , 4.75 , 3.954401731491089 , 1.3917375802993774 , 4.236291885375977 , 4.082801342010498 ,
2018/07/26 14:05:25 , 5.0 , 4.0029520988464355 , 2.7426021099090576 , 4.276724815368652 , 2.1374993324279785 ,
2018/07/26 14:05:26 , 5.0 , 4.023169040679932 , 1.9978002309799194 , 4.261119842529297 , 4.136490821838379 ,
2018/07/26 14:05:28 , 5.0 , 4.0093560218811035 , 3.9760286808013916 , 4.265404224395752 , 1.5385788679122925 ,
2018/07/26 14:05:29 , 5.0 , 4.005553245544434 , 2.640488862991333 , 4.304975509643555 , 1.790484070777893 ,
2018/07/26 14:05:30 , 5.0 , 3.980268716812134 , 2.8720595836639404 , 4.297554969787598 , 3.96238112449646 ,
2018/07/26 14:05:31 , 5.0 , 4.015252113342285 , 1.9661364555358887 , 4.303997993469238 , 1.663388729095459 ,
2018/07/26 14:05:33 , 5.0 , 4.030139446258545 , 0.8093001246452332 , 4.32178258895874 , 0.9549670219421387 ,
2018/07/26 14:05:34 , 5.0 , 4.0655837059021 , 3.093036651611328 , 4.307984828948975 , 0.9963704943656921 ,
2018/07/26 14:05:35 , 5.0 , 4.026888847351074 , 1.3608789443969727 , 4.293290138244629 , 0.744411051273346 ,
2018/07/26 14:05:43 , 5.0 , 4.017486095428467 , 2.0536274909973145 , 4.3884453773498535 , 2.199789047241211 ,
2018/07/26 14:05:44 , 5.25 , 3.979567766189575 , 3.245445966720581 , 4.346066951751709 , 2.0207154750823975 ,
2018/07/26 14:05:45 , 5.25 , 4.014583110809326 , 5.4931321144104 , 4.307668209075928 , 1.9070982933044434 ,
2018/07/26 14:05:47 , 5.25 , 4.019705295562744 , 0.8084747791290283 , 4.372914791107178 , 0.765943706035614 ,
2018/07/26 14:05:48 , 5.25 , 3.9846584796905518 , 6.021320819854736 , 4.372585773468018 , 7.227159023284912 ,
2018/07/26 14:05:49 , 5.25 , 4.0201945304870605 , 4.8467488288879395 , 4.371068000793457 , 2.577486515045166 ,
2018/07/26 14:05:50 , 5.25 , 4.02443265914917 , 1.4417587518692017 , 4.370201587677002 , 3.1103515625 ,
2018/07/26 14:05:52 , 5.25 , 4.014150142669678 , 1.505317211151123 , 4.395501613616943 , 8.192224502563477 ,
2018/07/26 14:05:53 , 5.25 , 4.006472587585449 , 3.2404162883758545 , 4.390451431274414 , 1.3463221788406372 ,
2018/07/26 14:05:54 , 5.25 , 4.017155170440674 , 1.7902745008468628 , 4.371885299682617 , 1.2838627099990845 ,
2018/07/26 14:06:02 , 5.25 , 4.004006385803223 , 4.675664901733398 , 4.4650959968566895 , 1.5773651599884033 ,
2018/07/26 14:06:03 , 5.5 , 3.9204928874969482 , 4.758584976196289 , 4.444101810455322 , 3.845219373703003 ,
2018/07/26 14:06:04 , 5.5 , 3.9506843090057373 , 9.158700942993164 , 4.509374618530273 , 1.367557406425476 ,
2018/07/26 14:06:06 , 5.5 , 3.98415470123291 , 1.5799263715744019 , 4.494690418243408 , 1.9444432258605957 ,
2018/07/26 14:06:07 , 5.5 , 3.969637632369995 , 2.4925644397735596 , 4.507959842681885 , 2.2984988689422607 ,
2018/07/26 14:06:08 , 5.5 , 3.9801735877990723 , 1.0837700366973877 , 4.515101432800293 , 3.1775214672088623 ,
2018/07/26 14:06:10 , 5.5 , 3.9658734798431396 , 1.382582187652588 , 4.52021598815918 , 0.4502951204776764 ,
2018/07/26 14:06:11 , 5.5 , 3.988037109375 , 3.647495985031128 , 4.465056896209717 , 1.5969377756118774 ,
2018/07/26 14:06:12 , 5.5 , 3.9600117206573486 , 2.257603645324707 , 4.492725372314453 , 4.416886329650879 ,
2018/07/26 14:06:14 , 5.5 , 3.9519922733306885 , 2.5126500129699707 , 4.517944812774658 , 4.621366024017334 ,
2018/07/26 14:06:21 , 5.5 , 3.956932544708252 , 1.3567713499069214 , 4.454623222351074 , 4.0280609130859375 ,
2018/07/26 14:06:22 , 5.75 , 3.992947578430176 , 3.7750754356384277 , 4.468611240386963 , 2.5542845726013184 ,
2018/07/26 14:06:23 , 5.75 , 3.977949857711792 , 1.7334067821502686 , 4.4278340339660645 , 1.11786687374115 ,
2018/07/26 14:06:25 , 5.75 , 3.9765572547912598 , 1.6494050025939941 , 4.4066162109375 , 3.0459201335906982 ,
2018/07/26 14:06:26 , 5.75 , 4.003183364868164 , 2.533003807067871 , 4.346927165985107 , 2.336091995239258 ,
2018/07/26 14:06:27 , 5.75 , 3.9946274757385254 , 1.501996636390686 , 4.359408855438232 , 1.4389684200286865 ,
2018/07/26 14:06:29 , 5.75 , 4.000024318695068 , 1.394824504852295 , 4.371362209320068 , 0.6723606586456299 ,
2018/07/26 14:06:30 , 5.75 , 4.008355617523193 , 3.4937047958374023 , 4.370481491088867 , 1.6454869508743286 ,
2018/07/26 14:06:31 , 5.75 , 3.9339611530303955 , 2.143155336380005 , 4.353328704833984 , 3.3134570121765137 ,
2018/07/26 14:06:33 , 5.75 , 3.9470441341400146 , 1.7221169471740723 , 4.3004255294799805 , 3.6484479904174805 ,
2018/07/26 14:06:40 , 5.75 , 3.96579647064209 , 4.320655345916748 , 4.396172046661377 , 3.314283847808838 ,
2018/07/26 14:06:41 , 6.0 , 4.002475261688232 , 2.6835319995880127 , 4.392206192016602 , 2.327022075653076 ,
2018/07/26 14:06:42 , 6.0 , 4.009096145629883 , 4.643115997314453 , 4.415268421173096 , 5.590876579284668 ,
2018/07/26 14:06:44 , 6.0 , 3.9952950477600098 , 2.329556703567505 , 4.36226749420166 , 2.009958505630493 ,
2018/07/26 14:06:45 , 6.0 , 4.020706653594971 , 4.846990585327148 , 4.361417770385742 , 1.718183159828186 ,
2018/07/26 14:06:46 , 6.0 , 3.932629108428955 , 1.6180368661880493 , 4.400661468505859 , 2.9501538276672363 ,
2018/07/26 14:06:48 , 6.0 , 3.928635597229004 , 1.466488003730774 , 4.436032295227051 , 1.0407042503356934 ,
2018/07/26 14:06:49 , 6.0 , 3.921250581741333 , 5.9026570320129395 , 4.430746555328369 , 2.8235578536987305 ,
2018/07/26 14:06:50 , 6.0 , 3.913701057434082 , 4.642752647399902 , 4.465742588043213 , 4.5626678466796875 ,
2018/07/26 14:06:52 , 6.0 , 3.944317102432251 , 2.009486436843872 , 4.472692012786865 , 1.2561825513839722 ,
2018/07/26 14:06:59 , 6.0 , 3.9243836402893066 , 2.9607813358306885 , 4.6026201248168945 , 2.875791311264038 ,
2018/07/26 14:07:00 , 6.25 , 3.9140207767486572 , 5.414943218231201 , 4.586178779602051 , 0.8419092893600464 ,
2018/07/26 14:07:01 , 6.25 , 3.938649892807007 , 4.2056732177734375 , 4.513337135314941 , 1.4647772312164307 ,
2018/07/26 14:07:03 , 6.25 , 3.9358763694763184 , 2.8330748081207275 , 4.516854763031006 , 0.9545220732688904 ,
2018/07/26 14:07:04 , 6.25 , 3.93268084526062 , 7.613370895385742 , 4.524993896484375 , 0.595769464969635 ,
2018/07/26 14:07:05 , 6.25 , 3.9043664932250977 , 1.3808821439743042 , 4.553989410400391 , 5.193483352661133 ,
2018/07/26 14:07:07 , 6.25 , 3.91097354888916 , 1.3271288871765137 , 4.560354709625244 , 3.5481619834899902 ,
2018/07/26 14:07:08 , 6.25 , 3.8771169185638428 , 1.855972409248352 , 4.562411785125732 , 2.4126088619232178 ,
2018/07/26 14:07:09 , 6.25 , 3.890958070755005 , 2.9315319061279297 , 4.588953018188477 , 1.6548293828964233 ,
2018/07/26 14:07:11 , 6.25 , 3.8727877140045166 , 3.52396297454834 , 4.593623161315918 , 5.262712001800537 ,
2018/07/26 14:07:18 , 6.25 , 3.8364923000335693 , 10.043243408203125 , 4.691287040710449 , 3.321521043777466 ,
2018/07/26 14:07:19 , 6.5 , 3.9258275032043457 , 4.083212375640869 , 4.563548564910889 , 3.9105160236358643 ,
2018/07/26 14:07:20 , 6.5 , 3.966489315032959 , 3.0107946395874023 , 4.4929118156433105 , 2.571063280105591 ,
2018/07/26 14:07:22 , 6.5 , 3.9487144947052 , 4.363133907318115 , 4.481825351715088 , 1.6053000688552856 ,
2018/07/26 14:07:23 , 6.5 , 3.960749626159668 , 5.6444411277771 , 4.513602256774902 , 2.407977819442749 ,
2018/07/26 14:07:24 , 6.5 , 4.0031819343566895 , 14.277335166931152 , 4.466829299926758 , 0.6910300850868225 ,
2018/07/26 14:07:26 , 6.5 , 3.980186700820923 , 11.01427936553955 , 4.51050329208374 , 0.8833363056182861 ,
2018/07/26 14:07:27 , 6.5 , 3.973480701446533 , 1.816021203994751 , 4.51910924911499 , 1.277718424797058 ,
2018/07/26 14:07:28 , 6.5 , 3.979825496673584 , 4.935206890106201 , 4.4978532791137695 , 8.725342750549316 ,
2018/07/26 14:07:30 , 6.5 , 3.985886573791504 , 1.8864245414733887 , 4.47156286239624 , 5.784733772277832 ,
2018/07/26 14:07:37 , 6.5 , 3.996757984161377 , 2.8102433681488037 , 4.435024261474609 , 2.771362781524658 ,
2018/07/26 14:07:38 , 6.75 , 4.025789737701416 , 3.1408181190490723 , 4.4310455322265625 , 3.8800172805786133 ,
2018/07/26 14:07:39 , 6.75 , 4.0447893142700195 , 1.5689566135406494 , 4.439911842346191 , 2.0928192138671875 ,
2018/07/26 14:07:41 , 6.75 , 3.982748508453369 , 2.034147024154663 , 4.373276710510254 , 4.666713714599609 ,
2018/07/26 14:07:42 , 6.75 , 3.9388465881347656 , 4.407662868499756 , 4.398286819458008 , 0.731682538986206 ,
2018/07/26 14:07:43 , 6.75 , 3.936723470687866 , 1.82496976852417 , 4.362436771392822 , 1.4797804355621338 ,
2018/07/26 14:07:45 , 6.75 , 3.9736828804016113 , 11.768171310424805 , 4.298499584197998 , 1.834398627281189 ,
2018/07/26 14:07:46 , 6.75 , 3.9512014389038086 , 2.534156084060669 , 4.29218864440918 , 1.224400281906128 ,
2018/07/26 14:07:47 , 6.75 , 3.9467999935150146 , 4.6628007888793945 , 4.336770534515381 , 1.4473029375076294 ,
2018/07/26 14:07:49 , 6.75 , 3.944288969039917 , 0.9606016278266907 , 4.368801593780518 , 4.46200704574585 ,
2018/07/26 14:07:56 , 6.75 , 3.895721673965454 , 2.562265157699585 , 4.450987815856934 , 1.8812156915664673 ,
2018/07/26 14:07:57 , 7.0 , 3.8954081535339355 , 2.5001046657562256 , 4.4392242431640625 , 1.6188467741012573 ,
2018/07/26 14:07:58 , 7.0 , 3.895338296890259 , 4.494510173797607 , 4.484106540679932 , 1.5843586921691895 ,
2018/07/26 14:08:00 , 7.0 , 3.8886170387268066 , 1.2531880140304565 , 4.458822727203369 , 0.665253758430481 ,
2018/07/26 14:08:01 , 7.0 , 3.9084701538085938 , 1.6855437755584717 , 4.424800872802734 , 0.9968975186347961 ,
2018/07/26 14:08:02 , 7.0 , 3.9275670051574707 , 10.03881549835205 , 4.418169975280762 , 0.8081029057502747 ,
2018/07/26 14:08:04 , 7.0 , 3.9573142528533936 , 5.320750713348389 , 4.42759895324707 , 0.8294468522071838 ,
2018/07/26 14:08:05 , 7.0 , 3.9442524909973145 , 1.527004599571228 , 4.456149578094482 , 7.894022464752197 ,
2018/07/26 14:08:06 , 7.0 , 3.940398693084717 , 4.538464069366455 , 4.438411235809326 , 0.9068231582641602 ,
2018/07/26 14:08:08 , 7.0 , 3.8985002040863037 , 9.948464393615723 , 4.449631214141846 , 6.437234878540039 ,
2018/07/26 14:08:15 , 7.0 , 3.935854434967041 , 3.5980799198150635 , 4.505294322967529 , 2.3400487899780273 ,
2018/07/26 14:08:16 , 7.25 , 3.923332452774048 , 2.2245395183563232 , 4.484817981719971 , 2.512845754623413 ,
2018/07/26 14:08:17 , 7.25 , 3.9358630180358887 , 5.441225528717041 , 4.498009204864502 , 7.347273826599121 ,
2018/07/26 14:08:19 , 7.25 , 3.9131851196289062 , 1.9529203176498413 , 4.540297985076904 , 1.3622709512710571 ,
2018/07/26 14:08:20 , 7.25 , 3.9327099323272705 , 9.896574974060059 , 4.549001693725586 , 3.3809282779693604 ,
2018/07/26 14:08:21 , 7.25 , 3.9458816051483154 , 8.831226348876953 , 4.555807113647461 , 1.3400874137878418 ,
2018/07/26 14:08:23 , 7.25 , 3.9558181762695312 , 9.736839294433594 , 4.511443138122559 , 5.956847667694092 ,
2018/07/26 14:08:24 , 7.25 , 3.965179681777954 , 0.6878424882888794 , 4.523046016693115 , 1.3799775838851929 ,
2018/07/26 14:08:25 , 7.25 , 4.007174968719482 , 3.3462717533111572 , 4.5626912117004395 , 0.9404782652854919 ,
2018/07/26 14:08:27 , 7.25 , 4.022389888763428 , 4.4299163818359375 , 4.5244622230529785 , 1.0682193040847778 ,
2018/07/26 14:08:34 , 7.25 , 4.036988258361816 , 1.2513583898544312 , 4.5543928146362305 , 2.4673619270324707 ,
2018/07/26 14:08:35 , 7.5 , 4.0538554191589355 , 2.6327617168426514 , 4.562587738037109 , 1.4851301908493042 ,
2018/07/26 14:08:36 , 7.5 , 4.048520088195801 , 2.5574705600738525 , 4.628747940063477 , 2.166844129562378 ,
2018/07/26 14:08:38 , 7.5 , 4.050509452819824 , 1.9216299057006836 , 4.628627300262451 , 0.8142842650413513 ,
2018/07/26 14:08:39 , 7.5 , 4.032320022583008 , 2.5595388412475586 , 4.647263050079346 , 1.7233033180236816 ,
2018/07/26 14:08:40 , 7.5 , 4.00465202331543 , 1.2804255485534668 , 4.671891689300537 , 3.297541379928589 ,
2018/07/26 14:08:42 , 7.5 , 4.00465202331543 , 2.288567304611206 , 4.641740798950195 , 0.8564059734344482 ,
2018/07/26 14:08:43 , 7.5 , 3.970787286758423 , 4.197888374328613 , 4.666817665100098 , 2.7491207122802734 ,
2018/07/26 14:08:44 , 7.5 , 3.964832067489624 , 1.9921963214874268 , 4.678853988647461 , 1.9170361757278442 ,
